# 10          0.729239 1.27789 1.27789       3
# 1         400      56             42           12.3636            190     215     207
  1        2112              8     0.93957000  2.00890069e-02 -1.09168656e-01 -8.93993855e-01  1.29389037e+00 -7.31339315e+00 -5.13512336e+00 -4.45518990e+01  8.00000000e+01  7.32280514e-16
  1        2212             -1     0.93827000  9.66313180e-03  1.02836615e-01 -8.43099847e-01  1.25731738e+00 -6.29259194e+00 -3.70037205e+00 -4.47492970e+01  8.00000000e+01 -1.00637842e-15
  1        2212             10     0.93827000  9.64603226e-02  7.09178957e-02 -6.46789551e-01  1.13841064e+00 -9.33071448e+00 -5.47747965e+00 -3.96184284e+01  8.00000000e+01 -6.71316034e-15
  1        2212             -1     0.93827000 -5.35379955e-02 -8.27587173e-02 -7.10502167e-01  1.17401412e+00 -1.00250598e+01 -2.19173317e+00 -4.72036743e+01  8.00000000e+01 -1.10829133e-14
  1        2112             -1     0.93957000  5.38519363e-02  9.47700865e-03 -4.96673695e-01  1.06989030e+00 -9.97940099e+00 -1.90759324e+00 -3.94662979e+01  8.00000000e+01  3.63131068e-15
  1        2112             -1     0.93957000  1.93417831e-02 -2.58341102e-02 -8.66618574e-01  1.27150869e+00 -1.16656337e+01 -1.55788744e+00 -4.76980508e+01  8.00000000e+01  5.91408836e-15
  1        2112             -1     0.93957000 -1.07341964e-01  1.42549708e-01 -6.29419543e-01  1.14517249e+00 -5.47381429e+00 -2.19729093e+00 -4.27488879e+01  8.00000000e+01 -4.63925061e-15
  1        2112             -1     0.93957000 -1.75157058e-02 -1.17210302e-01 -7.14424839e-01  1.17748196e+00 -5.95326608e+00 -6.08758515e+00 -4.50185643e+01  8.00000000e+01  6.31389733e-15
  1        2212             -1     0.93827000  4.97504308e-02  7.88284770e-03 -7.79453140e-01  1.21340775e+00 -7.54857107e+00 -4.70703377e+00 -4.74808390e+01  8.00000000e+01  3.78872637e-15
  1        2212             -1     0.93827000 -1.21038196e-01  1.82211626e-01 -6.34969625e-01  1.18174796e+00 -8.04536961e+00 -1.89894739e+00 -4.04361275e+01  8.00000000e+01  2.10841915e-16
  1        2112             -1     0.93957000 -1.27788848e-02  1.95900006e-03 -7.14637471e-01  1.17163251e+00 -2.89026384e+00 -3.41290622e+00 -4.54653436e+01  8.00000000e+01  2.58608117e-15
  1        2212             -1     0.93827000  1.09557262e-01 -1.88904697e-02 -6.99305651e-01  1.16775025e+00 -3.63860906e+00 -5.21595669e+00 -4.68586346e+01  8.00000000e+01  2.20353650e-15
  1        2212             -1     0.93827000 -3.71165090e-02  1.05693694e-01 -5.62149503e-01  1.09106095e+00 -2.58171466e+00 -3.05856656e+00 -4.46260904e+01  8.00000000e+01 -2.16163126e-15
  1        2112             -1     0.93957000 -5.76525323e-02  1.99256393e-02 -5.44210072e-01  1.08040419e+00 -7.55927329e+00 -8.33458270e+00 -4.20111701e+01  8.00000000e+01  2.61096597e-15
  1        2112             -1     0.93957000 -1.15761765e-01  7.31748506e-02 -5.49683921e-01  1.09120638e+00 -6.85359917e+00 -3.25551370e+00 -4.34193076e+01  8.00000000e+01  3.84705221e-15
  1        2112             -1     0.93957000 -6.06144035e-02 -8.27201519e-02 -6.55831172e-01  1.14107388e+00 -7.07978999e+00 -4.63475905e+00 -4.62300274e+01  8.00000000e+01  3.90979210e-15
  1        2112             -1     0.93957000 -1.51491333e-01 -2.63026568e-02 -7.96140451e-01  1.23415237e+00 -5.10297804e+00 -1.86453143e+00 -4.55912692e+01  8.00000000e+01 -4.11294407e-15
  2        2212             -1     0.93827000 -7.49378369e-02  4.47950700e-02 -8.53683355e-01  1.26293436e+00 -5.85397677e+00 -4.91021470e+00 -4.66271335e+01  8.00000000e+01 -2.04410542e-15
  1        2112             -1     0.93957000 -4.91662428e-02 -1.69366932e-01 -9.12746460e-01  1.31450343e+00 -3.90401973e+00 -3.93851912e+00 -4.66999779e+01  8.00000000e+01 -7.04567303e-15
  1        2112             -1     0.93957000  8.63159786e-02  1.58506013e-01 -6.98694281e-01  1.18837629e+00 -5.48662215e+00 -2.58383066e+00 -4.24675878e+01  8.00000000e+01 -2.94443271e-15
